C#CCCC1(CCNC(=O)c2[nH]c(=O)c3ccccc3c2C)N=N1
C#CCCCC1(CCCC(=O)N(C)C(CO)c2cc(OC)ccc2Br)N=N1
C#CCCC1(CCCNC(=O)CCn2[nH]c(=O)c3ccccc3c2=O)N=N1
C#CCCC1(CC(=O)N2CCc3ccc(S(C)(=O)=O)cc3CC2)N=N1
C#CCCC1(CCCNC(=O)C2CC3(CCC2NC(=O)OC(C)(C)C)CC3)N=N1
C#CCCC1(CCC(=O)NNc2nc3ccccc3c(=O)n2-c2cccc(C)c2C)N=N1
C#CCCC1(CCC(=O)Nc2ccc(C)c(NC(C)=O)c2C)N=N1
C#CCCC1(CCOC(=O)C2=NN(c3ccc(Cl)cc3)C(=O)CC2)N=N1
C#CCCC1(CC(=O)Nc2ncc(Cc3cccc4ccccc34)s2)N=N1
C#CCCC1(CC(=O)Nc2nc3nc(C)ccc3s2)N=N1
C#CCCC1(CCOC(=O)c2ccc(-c3ccccn3)s2)N=N1
C#CCCC1(CCCNC(=O)c2cccc3sc(C(F)(F)F)nc23)N=N1
C#CCCC1(CC(=O)Nc2nc3cc(C(F)(F)F)ccc3s2)N=N1
C#CCCC1(CCC(=O)N(C)Cc2ccc3ccccc3n2)N=N1
C#CCCC1(CCC(=O)NCCC2CCOC2)N=N1
C#CCCC1(CCCNC(=O)C=Cc2c[nH]c(=O)[nH]c2=O)N=N1
C#CCCC1(CCOC(=O)c2cc(OC(F)F)ccc2F)N=N1
C#CCCC1(CC(=O)NC2(c3ccccc3)CCN(Cc3ccccc3)C2)N=N1
C#CCCC1(CCNC(=O)c2ccc(C(F)(F)F)cc2[N+](=O)[O-])N=N1
C#CCCC1(CCCNC(=O)C(CC(C)C)NC(=O)NCc2ccc(C)cc2)N=N1
C#CCCC1(CCNC(=O)c2sccc2S(=O)(=O)N2CCc3ccccc3C2)N=N1
C#CCCCC1(CCCC(=O)NCc2cc(C(C)(C)C)ccc2OC)N=N1
C#CCCC1(CCNC(=O)C2CN(C3CNC3)C2)N=N1
C#CCCC1(CCOC(=O)c2cnccc2C(F)(F)F)N=N1
C#CCCC1(CCC(=O)N2CCc3c(c(C(F)(F)F)n[nH]c3=O)C2)N=N1
C#CCCC1(CCCNC(=O)c2cccc(S(=O)(=O)Nc3ccc(OCC)cc3)c2)N=N1
C#CCCC1(CC(=O)Nc2cc(C(C)(C)C)ccc2O)N=N1
C#CCCC1(CCC(=O)C(C#N)c2nc3c(C)ccnc3[nH]2)N=N1
C#CCCC1(CCC(=O)Nc2cc(C)ccc2NC(C)=O)N=N1
C#CCCC1(CCC(=O)Nc2cccc3c2C2CCC3O2)N=N1
C#CCCC1(CCOC(=O)CCc2nc(-c3cc(Cl)c(OC)c(OC)c3)no2)N=N1
C#CCCC1(CCNC(=O)c2cc(Br)c(O)c(Br)c2)N=N1
C#CCCC1(CCOC(=O)C(CC2COCCO2)C(F)(F)F)N=N1
C#CCCC1(CCC(=O)N2CCc3nc(C(C)(C)C)ncc3C2)N=N1
C#CCCC1(CCCNS(=O)(=O)c2ccc(NC(C)=O)cc2Cl)N=N1
C#CCCC1(CCC(=O)N2CCCC(CNc3ccc(Cl)cc3)C2)N=N1
C#CCCC1(CCNC(=O)c2cnc3c(C)cnn3c2)N=N1
C#CCCC1(CCC(=O)N(C)CC(=O)Nc2ccccc2)N=N1
C#CCCC1(CC(=O)Nc2cc(CN(C)C)ccc2C)N=N1
C#CCCC1(CCC(=O)N2CC3(C)CC2(CO)C3)N=N1
C#CCCCC1(CCCC(=O)N2CCCCC2c2ocnc2C(=O)OC)N=N1
C#CCCC1(CCC(=O)N2CCCCC2C2CC(N)CCO2)N=N1
C#CCCC1(CCNC(=O)c2cc3[nH]ccc3s2)N=N1
C#CCCC1(CC(=O)NCCC(C)N2CCN(C)CC2)N=N1
C#CCCC1(CCC(=O)N2CCc3cccc(OC)c3CC2)N=N1
C#CCCC1(CCNS(=O)(=O)N(C)CC(=O)OCC)N=N1
C#CCCC1(CCCNC(=O)CCn2ccc(N)n2)N=N1
C#CCCC1(CCOC(=O)c2coc3c(F)cc(Cl)cc23)N=N1
C#CCCCC1(CCCC(=O)N(C2CCC(=O)N(C)C2)C2CCC(=O)N(C)C2)N=N1
C#CCCC1(CCNC(=O)CC(C)CCCCCCCCC)N=N1
C#CCCC1(CCOC(=O)c2ccc3snnc3c2)N=N1
C#CCCC1(CCC(=O)OCCc2ccc(F)cc2)N=N1
C#CCCC1(CCCNC(=O)c2nn(C)cc2CN2CCC(O)C2)N=N1
C#CCCC1(CCC(=O)N2CCC(CC(C)NC(=O)OC(C)(C)C)CC2)N=N1
C#CCCC1(CCNS(=O)(=O)c2ccc(OCC3CCOC3)c(F)c2)N=N1
C#CCCC1(CC(=O)NC2CCC2C2CC2)N=N1
C#CCCC1(CCC(=O)OCC2OCC(=O)NC2(C)C)N=N1
